"studyid","accession","case_sample","tissue","platform","species","Series_pubmed_id","X.Sample_characteristics_ch1"
"Ods005137","GSE131877","GSM3823893","Retina","RNA-Seq","Homo sapiens",NA,"""individual: Control-1""_""d.e. group name: ESP1_D123""_""time point: Day 123"""
"Ods005150","GSE131909","GSM3827175","Urothelium","scRNA-Seq","Mus musculus","31562298","""strain: C57BL/6""_""genotype: WT""_""age: 8-10 week-old mice""_""tissue: Normal Mouse Urothelium organoids""_""differentiation stage: Proliferative (NMU-O-P)"""
"Ods005152","GSE132026","GSM3822053","Kidney","RNA-Seq","Homo sapiens","31303547","""cell type: Human pluripotent stem cells""_""tissue: Kidney organoid""_""developmental stage: Day0"""
"Ods005153","GSE132026","GSM3822054","Kidney","RNA-Seq","Homo sapiens","31303547","""cell type: Human pluripotent stem cells""_""tissue: Kidney organoid""_""developmental stage: Day0"""
"Ods005154","GSE132026","GSM3822055","Kidney","RNA-Seq","Homo sapiens","31303547","""cell type: Human pluripotent stem cells""_""tissue: Kidney organoid""_""developmental stage: Day10"""
"Ods005155","GSE132026","GSM3822056","Kidney","RNA-Seq","Homo sapiens","31303547","""cell type: Human pluripotent stem cells""_""tissue: Kidney organoid""_""developmental stage: Day10"""
"Ods005156","GSE132026","GSM3822057","Kidney","RNA-Seq","Homo sapiens","31303547","""cell type: Human pluripotent stem cells""_""tissue: Kidney organoid""_""developmental stage: Day24"""
"Ods005157","GSE132026","GSM3822058","Kidney","RNA-Seq","Homo sapiens","31303547","""cell type: Human pluripotent stem cells""_""tissue: Kidney organoid""_""developmental stage: Day24"""
"Ods005285","GSE133092","GSM3899749","Colon","RNA-Seq","Mus musculus",NA,"""strain background: C57BL/6""_""genotype/variation: WT""_""tissue: Colon""_""cell type: Orgnaoids""_""culture condition: WENR medium"""
"Ods005286","GSE133092","GSM3899750","Colon","RNA-Seq","Mus musculus",NA,"""strain background: C57BL/6""_""genotype/variation: WT""_""tissue: Colon""_""cell type: Orgnaoids""_""culture condition: WENR medium"""
"Ods005287","GSE133092","GSM3899751","Colon","RNA-Seq","Mus musculus",NA,"""strain background: C57BL/6""_""genotype/variation: WT""_""tissue: Colon""_""cell type: Orgnaoids""_""culture condition: WENR medium"""
"Ods005288","GSE133092","GSM3899752","Colon","RNA-Seq","Mus musculus",NA,"""strain background: C57BL/6""_""genotype/variation: WT""_""tissue: Colon""_""cell type: Orgnaoids""_""culture condition: ENR medium"""
"Ods005289","GSE133092","GSM3899753","Colon","RNA-Seq","Mus musculus",NA,"""strain background: C57BL/6""_""genotype/variation: WT""_""tissue: Colon""_""cell type: Orgnaoids""_""culture condition: ENR medium"""
"Ods005290","GSE133092","GSM3899754","Colon","RNA-Seq","Mus musculus",NA,"""strain background: C57BL/6""_""genotype/variation: WT""_""tissue: Colon""_""cell type: Orgnaoids""_""culture condition: ENR medium"""
"Ods005291","GSE133534","GSM3911413","Brain","RNA-Seq","Homo sapiens","32186681","""disease state: control""_""cell type: Human iPSC derived cerebral organoids""_""age: 6 months of differentiation"""
"Ods005292","GSE133534","GSM3911414","Brain","RNA-Seq","Homo sapiens","32186681","""disease state: control""_""cell type: Human iPSC derived cerebral organoids""_""age: 6 months of differentiation"""
"Ods005293","GSE133534","GSM3911415","Brain","RNA-Seq","Homo sapiens","32186681","""disease state: control""_""cell type: Human iPSC derived cerebral organoids""_""age: 6 months of differentiation"""
"Ods005294","GSE133534","GSM3911416","Brain","RNA-Seq","Homo sapiens","32186681","""disease state: control""_""cell type: Human iPSC derived cerebral organoids""_""age: 6 months of differentiation"""
"Ods005295","GSE133534","GSM3911417","Brain","RNA-Seq","Homo sapiens","32186681","""disease state: control""_""cell type: Human iPSC derived cerebral organoids""_""age: 6 months of differentiation"""
"Ods005296","GSE133534","GSM3911418","Brain","RNA-Seq","Homo sapiens","32186681","""disease state: control""_""cell type: Human iPSC derived cerebral organoids""_""age: 6 months of differentiation"""
"Ods005297","GSE133534","GSM3911419","Brain","RNA-Seq","Homo sapiens","32186681","""disease state: control""_""cell type: Human iPSC derived cerebral organoids""_""age: 6 months of differentiation"""
"Ods005298","GSE133534","GSM3911420","Brain","RNA-Seq","Homo sapiens","32186681","""disease state: control""_""cell type: Human iPSC derived cerebral organoids""_""age: 6 months of differentiation"""
"Ods005299","GSE133534","GSM3911421","Brain","RNA-Seq","Homo sapiens","32186681","""disease state: control""_""cell type: Human iPSC derived cerebral organoids""_""age: 6 months of differentiation"""
"Ods005300","GSE133534","GSM3911422","Brain","RNA-Seq","Homo sapiens","32186681","""disease state: control""_""cell type: Human iPSC derived cerebral organoids""_""age: 6 months of differentiation"""
"Ods005301","GSE133534","GSM3911423","Brain","RNA-Seq","Homo sapiens","32186681","""disease state: control""_""cell type: Human iPSC derived cerebral organoids""_""age: 6 months of differentiation"""
"Ods005370","GSE134497","GSM3954324","Brain","RNA-Seq","Homo sapiens","32306996","""diagnosis: healthy control""_""cell type: Human iPSC derived cerebral organoids""_""state: 6 months of differention"""
"Ods005371","GSE134497","GSM3954325","Brain","RNA-Seq","Homo sapiens","32306996","""diagnosis: healthy control""_""cell type: Human iPSC derived cerebral organoids""_""state: 6 months of differention"""
"Ods005372","GSE134497","GSM3954326","Brain","RNA-Seq","Homo sapiens","32306996","""diagnosis: healthy control""_""cell type: Human iPSC derived cerebral organoids""_""state: 6 months of differention"""
"Ods005373","GSE134497","GSM3954327","Brain","RNA-Seq","Homo sapiens","32306996","""diagnosis: healthy control""_""cell type: Human iPSC derived cerebral organoids""_""state: 6 months of differention"""
"Ods005374","GSE134497","GSM3954328","Brain","RNA-Seq","Homo sapiens","32306996","""diagnosis: healthy control""_""cell type: Human iPSC derived cerebral organoids""_""state: 6 months of differention"""
"Ods005375","GSE134497","GSM3954329","Brain","RNA-Seq","Homo sapiens","32306996","""diagnosis: healthy control""_""cell type: Human iPSC derived cerebral organoids""_""state: 6 months of differention"""
"Ods005376","GSE134497","GSM3954330","Brain","RNA-Seq","Homo sapiens","32306996","""diagnosis: healthy control""_""cell type: Human iPSC derived cerebral organoids""_""state: 6 months of differention"""
"Ods005377","GSE134497","GSM3954331","Brain","RNA-Seq","Homo sapiens","32306996","""diagnosis: healthy control""_""cell type: Human iPSC derived cerebral organoids""_""state: 6 months of differention"""
"Ods005378","GSE134497","GSM3954332","Brain","RNA-Seq","Homo sapiens","32306996","""diagnosis: healthy control""_""cell type: Human iPSC derived cerebral organoids""_""state: 6 months of differention"""
"Ods005379","GSE134497","GSM3954333","Brain","RNA-Seq","Homo sapiens","32306996","""diagnosis: healthy control""_""cell type: Human iPSC derived cerebral organoids""_""state: 6 months of differention"""
"Ods005380","GSE134497","GSM3954334","Brain","RNA-Seq","Homo sapiens","32306996","""diagnosis: healthy control""_""cell type: Human iPSC derived cerebral organoids""_""state: 6 months of differention"""
"Ods005381","GSE134497","GSM3954335","Brain","RNA-Seq","Homo sapiens","32306996","""diagnosis: schizophrenia (SCZ)""_""cell type: Human iPSC derived cerebral organoids""_""state: 6 months of differention"""
"Ods005382","GSE134497","GSM3954336","Brain","RNA-Seq","Homo sapiens","32306996","""diagnosis: schizophrenia (SCZ)""_""cell type: Human iPSC derived cerebral organoids""_""state: 6 months of differention"""
"Ods005383","GSE134497","GSM3954337","Brain","RNA-Seq","Homo sapiens","32306996","""diagnosis: schizophrenia (SCZ)""_""cell type: Human iPSC derived cerebral organoids""_""state: 6 months of differention"""
"Ods005384","GSE134497","GSM3954338","Brain","RNA-Seq","Homo sapiens","32306996","""diagnosis: schizophrenia (SCZ)""_""cell type: Human iPSC derived cerebral organoids""_""state: 6 months of differention"""
"Ods005385","GSE134497","GSM3954339","Brain","RNA-Seq","Homo sapiens","32306996","""diagnosis: schizophrenia (SCZ)""_""cell type: Human iPSC derived cerebral organoids""_""state: 6 months of differention"""
"Ods005386","GSE134497","GSM3954340","Brain","RNA-Seq","Homo sapiens","32306996","""diagnosis: schizophrenia (SCZ)""_""cell type: Human iPSC derived cerebral organoids""_""state: 6 months of differention"""
"Ods005387","GSE134497","GSM3954341","Brain","RNA-Seq","Homo sapiens","32306996","""diagnosis: schizophrenia (SCZ)""_""cell type: Human iPSC derived cerebral organoids""_""state: 6 months of differention"""
"Ods005388","GSE134497","GSM3954342","Brain","RNA-Seq","Homo sapiens","32306996","""diagnosis: schizophrenia (SCZ)""_""cell type: Human iPSC derived cerebral organoids""_""state: 6 months of differention"""
"Ods005389","GSE134497","GSM3954343","Brain","RNA-Seq","Homo sapiens","32306996","""diagnosis: schizophrenia (SCZ)""_""cell type: Human iPSC derived cerebral organoids""_""state: 6 months of differention"""
"Ods005390","GSE134497","GSM3954344","Brain","RNA-Seq","Homo sapiens","32306996","""diagnosis: schizophrenia (SCZ)""_""cell type: Human iPSC derived cerebral organoids""_""state: 6 months of differention"""
"Ods005391","GSE134497","GSM3954345","Brain","RNA-Seq","Homo sapiens","32306996","""diagnosis: schizophrenia (SCZ)""_""cell type: Human iPSC derived cerebral organoids""_""state: 6 months of differention"""
"Ods005407","GSE135196","GSM3993365","Duodenum","RNA-Seq","Homo sapiens","31933478","""cell type: Duodenal Epithelial Cells""_""donor: Donor 1""_""timepoint: Day 8""_""applied mechanostimulation: none"""
"Ods005408","GSE135196","GSM3993366","Duodenum","RNA-Seq","Homo sapiens","31933478","""cell type: Duodenal Epithelial Cells""_""donor: Donor 2""_""timepoint: Day 8""_""applied mechanostimulation: none"""
"Ods005409","GSE135196","GSM3993367","Duodenum","RNA-Seq","Homo sapiens","31933478","""cell type: Duodenal Epithelial Cells""_""donor: Donor 3""_""timepoint: Day 8""_""applied mechanostimulation: none"""
"Ods005410","GSE135362","GSM4477824","Fetal small intestine","RNA-Seq","Mus musculus","32468660","""tissue: small intestine""_""developmental stage: E17.5""_""cell type: Organoid""_""genotype: Lgr5 wild-type""_""treatment: cultured in mouse Rspondin 1 100 ng/ml Rspo""_"""""
"Ods005411","GSE135362","GSM4477825","Fetal small intestine","RNA-Seq","Mus musculus","32468660","""tissue: small intestine""_""developmental stage: E17.5""_""cell type: Organoid""_""genotype: Lgr5 wild-type""_""treatment: cultured in mouse Rspondin 1 5 ng/ml Rspo""_"""""
"Ods005412","GSE135362","GSM4477826","Fetal small intestine","RNA-Seq","Mus musculus","32468660","""tissue: small intestine""_""developmental stage: E17.5""_""cell type: Organoid""_""genotype: Lgr5 wild-type""_""treatment: cultured in mouse Rspondin 2 100 ng/ml Rspo""_"""""
"Ods005413","GSE135362","GSM4477827","Fetal small intestine","RNA-Seq","Mus musculus","32468660","""tissue: small intestine""_""developmental stage: E17.5""_""cell type: Organoid""_""genotype: Lgr5 wild-type""_""treatment: cultured in mouse Rspondin 2 5 ng/ml Rspo""_"""""
"Ods005414","GSE135362","GSM4477828","Fetal small intestine","RNA-Seq","Mus musculus","32468660","""tissue: small intestine""_""developmental stage: E17.5""_""cell type: Organoid""_""genotype: Lgr5 wild-type""_""treatment: cultured in mouse Rspondin 3 100 ng/ml Rspo""_"""""
"Ods005415","GSE135362","GSM4477829","Fetal small intestine","RNA-Seq","Mus musculus","32468660","""tissue: small intestine""_""developmental stage: E17.5""_""cell type: Organoid""_""genotype: Lgr5 wild-type""_""treatment: cultured in mouse Rspondin 3 5 ng/ml Rspo""_"""""
"Ods005416","GSE135362","GSM4477830","Fetal small intestine","RNA-Seq","Mus musculus","32468660","""tissue: small intestine""_""developmental stage: E17.5""_""cell type: Organoid""_""genotype: Lgr5 wild-type""_""treatment: cultured in mouse Rspondin 1 100 ng/ml Rspo""_"""""
"Ods005417","GSE135362","GSM4477831","Fetal small intestine","RNA-Seq","Mus musculus","32468660","""tissue: small intestine""_""developmental stage: E17.5""_""cell type: Organoid""_""genotype: Lgr5 wild-type""_""treatment: cultured in mouse Rspondin 1 5 ng/ml Rspo""_"""""
"Ods005418","GSE135362","GSM4477832","Fetal small intestine","RNA-Seq","Mus musculus","32468660","""tissue: small intestine""_""developmental stage: E17.5""_""cell type: Organoid""_""genotype: Lgr5 wild-type""_""treatment: cultured in mouse Rspondin 2 100 ng/ml Rspo""_"""""
"Ods005419","GSE135362","GSM4477833","Fetal small intestine","RNA-Seq","Mus musculus","32468660","""tissue: small intestine""_""developmental stage: E17.5""_""cell type: Organoid""_""genotype: Lgr5 wild-type""_""treatment: cultured in mouse Rspondin 2 5 ng/ml Rspo""_"""""
"Ods005420","GSE135362","GSM4477834","Fetal small intestine","RNA-Seq","Mus musculus","32468660","""tissue: small intestine""_""developmental stage: E17.5""_""cell type: Organoid""_""genotype: Lgr5 wild-type""_""treatment: cultured in mouse Rspondin 3 100 ng/ml Rspo""_"""""
"Ods005421","GSE135362","GSM4477835","Fetal small intestine","RNA-Seq","Mus musculus","32468660","""tissue: small intestine""_""developmental stage: E17.5""_""cell type: Organoid""_""genotype: Lgr5 wild-type""_""treatment: cultured in mouse Rspondin 3 5 ng/ml Rspo""_"""""
"Ods005422","GSE135362","GSM4477836","Fetal small intestine","RNA-Seq","Mus musculus","32468660","""tissue: small intestine""_""developmental stage: E17.5""_""cell type: Organoid""_""genotype: Lgr5 wild-type""_""treatment: cultured in mouse Rspondin 1 100 ng/ml Rspo""_"""""
"Ods005423","GSE135362","GSM4477837","Fetal small intestine","RNA-Seq","Mus musculus","32468660","""tissue: small intestine""_""developmental stage: E17.5""_""cell type: Organoid""_""genotype: Lgr5 wild-type""_""treatment: cultured in mouse Rspondin 1 5 ng/ml Rspo""_"""""
"Ods005424","GSE135362","GSM4477838","Fetal small intestine","RNA-Seq","Mus musculus","32468660","""tissue: small intestine""_""developmental stage: E17.5""_""cell type: Organoid""_""genotype: Lgr5 wild-type""_""treatment: cultured in mouse Rspondin 2 100 ng/ml Rspo""_"""""
"Ods005425","GSE135362","GSM4477839","Fetal small intestine","RNA-Seq","Mus musculus","32468660","""tissue: small intestine""_""developmental stage: E17.5""_""cell type: Organoid""_""genotype: Lgr5 wild-type""_""treatment: cultured in mouse Rspondin 2 5 ng/ml Rspo""_"""""
"Ods005426","GSE135362","GSM4477840","Fetal small intestine","RNA-Seq","Mus musculus","32468660","""tissue: small intestine""_""developmental stage: E17.5""_""cell type: Organoid""_""genotype: Lgr5 wild-type""_""treatment: cultured in mouse Rspondin 3 100 ng/ml Rspo""_"""""
"Ods005427","GSE135362","GSM4477841","Fetal small intestine","RNA-Seq","Mus musculus","32468660","""tissue: small intestine""_""developmental stage: E17.5""_""cell type: Organoid""_""genotype: Lgr5 wild-type""_""treatment: cultured in mouse Rspondin 3 5 ng/ml Rspo""_"""""
"Ods005473","GSE136379","GSM4047702","Retina","RNA-Seq","Mus musculus","31631019","""cell type: iPSC derived Retina organoids""_""time point: D26""_""supplement: BSA"""
"Ods005474","GSE136379","GSM4047703","Retina","RNA-Seq","Mus musculus","31631019","""cell type: iPSC derived Retina organoids""_""time point: D26""_""supplement: BSA"""
"Ods005475","GSE136379","GSM4047704","Retina","RNA-Seq","Mus musculus","31631019","""cell type: iPSC derived Retina organoids""_""time point: D26""_""supplement: LA"""
"Ods005476","GSE136379","GSM4047705","Retina","RNA-Seq","Mus musculus","31631019","""cell type: iPSC derived Retina organoids""_""time point: D26""_""supplement: LA"""
"Ods005477","GSE136379","GSM4047706","Retina","RNA-Seq","Mus musculus","31631019","""cell type: iPSC derived Retina organoids""_""time point: D26""_""supplement: DHA"""
"Ods005478","GSE136379","GSM4047707","Retina","RNA-Seq","Mus musculus","31631019","""cell type: iPSC derived Retina organoids""_""time point: D26""_""supplement: DHA"""
"Ods005479","GSE136379","GSM4047708","Retina","RNA-Seq","Mus musculus","31631019","""cell type: iPSC derived Retina organoids""_""time point: D32""_""supplement: BSA"""
"Ods005480","GSE136379","GSM4047709","Retina","RNA-Seq","Mus musculus","31631019","""cell type: iPSC derived Retina organoids""_""time point: D32""_""supplement: BSA"""
"Ods005481","GSE136379","GSM4047710","Retina","RNA-Seq","Mus musculus","31631019","""cell type: iPSC derived Retina organoids""_""time point: D32""_""supplement: BSA"""
"Ods005482","GSE136379","GSM4047711","Retina","RNA-Seq","Mus musculus","31631019","""cell type: iPSC derived Retina organoids""_""time point: D32""_""supplement: LA"""
"Ods005483","GSE136379","GSM4047712","Retina","RNA-Seq","Mus musculus","31631019","""cell type: iPSC derived Retina organoids""_""time point: D32""_""supplement: LA"""
"Ods005484","GSE136379","GSM4047713","Retina","RNA-Seq","Mus musculus","31631019","""cell type: iPSC derived Retina organoids""_""time point: D32""_""supplement: LA"""
"Ods005485","GSE136379","GSM4047714","Retina","RNA-Seq","Mus musculus","31631019","""cell type: iPSC derived Retina organoids""_""time point: D32""_""supplement: DHA"""
"Ods005486","GSE136379","GSM4047715","Retina","RNA-Seq","Mus musculus","31631019","""cell type: iPSC derived Retina organoids""_""time point: D32""_""supplement: DHA"""
"Ods005487","GSE136379","GSM4047716","Retina","RNA-Seq","Mus musculus","31631019","""cell type: iPSC derived Retina organoids""_""time point: D32""_""supplement: DHA"""
